open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_header
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_header_code
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_header_marketplacecurrencytransaction
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_header_payment
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_header_paymentcurrencytransaction
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_headercurrencyoperating
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_headercurrencytransaction
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_item
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_item_commission
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_item_commissionmarketplace
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_item_detail
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_item_discountanalysis
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_item_fastball
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_item_freetrialdetail
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_item_pendingchargeback
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_item_prs_package
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_item_tax
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_item_taxcurrencyoperating
open,read,/data-sets/snap/db=godaddy,table=gdshop_receipt_item_taxcurrencytransaction
